hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,meta-llama/Llama-3.1-8B,q_proj,27,0,48604
RTX3090,meta-llama/Llama-3.1-8B,k_proj,27,0,14953
RTX3090,meta-llama/Llama-3.1-8B,v_proj,27,0,14561
RTX3090,meta-llama/Llama-3.1-8B,rope,27,0,29811
RTX3090,meta-llama/Llama-3.1-8B,attn,27,0,6555
RTX3090,meta-llama/Llama-3.1-8B,o_proj,27,0,48670
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,27,0,25996
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,27,0,147642
RTX3090,meta-llama/Llama-3.1-8B,act_fn,27,0,3303
RTX3090,meta-llama/Llama-3.1-8B,up_proj,27,0,147612
RTX3090,meta-llama/Llama-3.1-8B,down_proj,27,0,143570
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,27,0,25805
RTX3090,meta-llama/Llama-3.1-8B,lm_head,27,0,1239515
RTX3090,meta-llama/Llama-3.1-8B,embedding,28,0,3696
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,28,0,24499
RTX3090,meta-llama/Llama-3.1-8B,q_proj,28,0,48690
RTX3090,meta-llama/Llama-3.1-8B,k_proj,28,0,14750
RTX3090,meta-llama/Llama-3.1-8B,v_proj,28,0,14352
RTX3090,meta-llama/Llama-3.1-8B,rope,28,0,29441
RTX3090,meta-llama/Llama-3.1-8B,attn,28,0,6305
RTX3090,meta-llama/Llama-3.1-8B,o_proj,28,0,48351
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,28,0,25273
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,28,0,146602
RTX3090,meta-llama/Llama-3.1-8B,act_fn,28,0,3273
RTX3090,meta-llama/Llama-3.1-8B,up_proj,28,0,146580
RTX3090,meta-llama/Llama-3.1-8B,down_proj,28,0,143924
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,28,0,24983
RTX3090,meta-llama/Llama-3.1-8B,lm_head,28,0,1239744
RTX3090,meta-llama/Llama-3.1-8B,embedding,29,0,3988
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,29,0,26354
RTX3090,meta-llama/Llama-3.1-8B,q_proj,29,0,48606
RTX3090,meta-llama/Llama-3.1-8B,k_proj,29,0,15277
RTX3090,meta-llama/Llama-3.1-8B,v_proj,29,0,14978
RTX3090,meta-llama/Llama-3.1-8B,rope,29,0,31105
RTX3090,meta-llama/Llama-3.1-8B,attn,29,0,6850
RTX3090,meta-llama/Llama-3.1-8B,o_proj,29,0,50077
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,29,0,27161
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,29,0,150004
RTX3090,meta-llama/Llama-3.1-8B,act_fn,29,0,3467
RTX3090,meta-llama/Llama-3.1-8B,up_proj,29,0,150199
RTX3090,meta-llama/Llama-3.1-8B,down_proj,29,0,147086
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,29,0,26951
RTX3090,meta-llama/Llama-3.1-8B,lm_head,29,0,1246865
RTX3090,meta-llama/Llama-3.1-8B,embedding,30,0,4043
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,30,0,26381
RTX3090,meta-llama/Llama-3.1-8B,q_proj,30,0,48680
RTX3090,meta-llama/Llama-3.1-8B,k_proj,30,0,15343
RTX3090,meta-llama/Llama-3.1-8B,v_proj,30,0,14859
RTX3090,meta-llama/Llama-3.1-8B,rope,30,0,31251
RTX3090,meta-llama/Llama-3.1-8B,attn,30,0,6877
RTX3090,meta-llama/Llama-3.1-8B,o_proj,30,0,49779
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,30,0,27282
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,30,0,150186
RTX3090,meta-llama/Llama-3.1-8B,act_fn,30,0,3478
RTX3090,meta-llama/Llama-3.1-8B,up_proj,30,0,149998
RTX3090,meta-llama/Llama-3.1-8B,down_proj,30,0,147196
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,30,0,27029
RTX3090,meta-llama/Llama-3.1-8B,lm_head,30,0,1246198
RTX3090,meta-llama/Llama-3.1-8B,embedding,31,0,4077
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,31,0,26527
RTX3090,meta-llama/Llama-3.1-8B,q_proj,31,0,48778
RTX3090,meta-llama/Llama-3.1-8B,k_proj,31,0,15383
RTX3090,meta-llama/Llama-3.1-8B,v_proj,31,0,14977
RTX3090,meta-llama/Llama-3.1-8B,rope,31,0,31801
RTX3090,meta-llama/Llama-3.1-8B,attn,31,0,6884
RTX3090,meta-llama/Llama-3.1-8B,o_proj,31,0,49736
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,31,0,27248
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,31,0,150109
RTX3090,meta-llama/Llama-3.1-8B,act_fn,31,0,3538
RTX3090,meta-llama/Llama-3.1-8B,up_proj,31,0,150298
RTX3090,meta-llama/Llama-3.1-8B,down_proj,31,0,146799
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,31,0,27058
RTX3090,meta-llama/Llama-3.1-8B,lm_head,31,0,1248880
RTX3090,meta-llama/Llama-3.1-8B,embedding,32,0,4113
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,32,0,26477
RTX3090,meta-llama/Llama-3.1-8B,q_proj,32,0,49042
RTX3090,meta-llama/Llama-3.1-8B,k_proj,32,0,15486
RTX3090,meta-llama/Llama-3.1-8B,v_proj,32,0,14920
RTX3090,meta-llama/Llama-3.1-8B,rope,32,0,32361
RTX3090,meta-llama/Llama-3.1-8B,attn,32,0,6861
RTX3090,meta-llama/Llama-3.1-8B,o_proj,32,0,49354
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,32,0,26986
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,32,0,190846
RTX3090,meta-llama/Llama-3.1-8B,act_fn,32,0,3609
RTX3090,meta-llama/Llama-3.1-8B,up_proj,32,0,188968
RTX3090,meta-llama/Llama-3.1-8B,down_proj,32,0,146686
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,32,0,26765
RTX3090,meta-llama/Llama-3.1-8B,lm_head,32,0,1250221
RTX3090,meta-llama/Llama-3.1-8B,embedding,33,0,4104
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,33,0,26450
RTX3090,meta-llama/Llama-3.1-8B,q_proj,33,0,48756
RTX3090,meta-llama/Llama-3.1-8B,k_proj,33,0,16858
RTX3090,meta-llama/Llama-3.1-8B,v_proj,33,0,16412
RTX3090,meta-llama/Llama-3.1-8B,rope,33,0,31831
RTX3090,meta-llama/Llama-3.1-8B,attn,33,0,6953
RTX3090,meta-llama/Llama-3.1-8B,o_proj,33,0,49788
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,33,0,27217
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,33,0,189586
RTX3090,meta-llama/Llama-3.1-8B,act_fn,33,0,3634
RTX3090,meta-llama/Llama-3.1-8B,up_proj,33,0,191609
RTX3090,meta-llama/Llama-3.1-8B,down_proj,33,0,146832
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,33,0,27104
RTX3090,meta-llama/Llama-3.1-8B,lm_head,33,0,1250584
RTX3090,meta-llama/Llama-3.1-8B,embedding,34,0,3939
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,34,0,25150
RTX3090,meta-llama/Llama-3.1-8B,q_proj,34,0,48756
RTX3090,meta-llama/Llama-3.1-8B,k_proj,34,0,16342
RTX3090,meta-llama/Llama-3.1-8B,v_proj,34,0,16049
RTX3090,meta-llama/Llama-3.1-8B,rope,34,0,30231
RTX3090,meta-llama/Llama-3.1-8B,attn,34,0,6465
RTX3090,meta-llama/Llama-3.1-8B,o_proj,34,0,49085
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,34,0,25611
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,34,0,182698
RTX3090,meta-llama/Llama-3.1-8B,act_fn,34,0,3480
RTX3090,meta-llama/Llama-3.1-8B,up_proj,34,0,185271
RTX3090,meta-llama/Llama-3.1-8B,down_proj,34,0,144307
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,34,0,25491
RTX3090,meta-llama/Llama-3.1-8B,lm_head,34,0,1241452
RTX3090,meta-llama/Llama-3.1-8B,embedding,35,0,4163
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,35,0,26887
RTX3090,meta-llama/Llama-3.1-8B,q_proj,35,0,67555
RTX3090,meta-llama/Llama-3.1-8B,k_proj,35,0,17205
RTX3090,meta-llama/Llama-3.1-8B,v_proj,35,0,16650
RTX3090,meta-llama/Llama-3.1-8B,rope,35,0,32109
RTX3090,meta-llama/Llama-3.1-8B,attn,35,0,6931
RTX3090,meta-llama/Llama-3.1-8B,o_proj,35,0,67485
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,35,0,27252
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,35,0,190633
RTX3090,meta-llama/Llama-3.1-8B,act_fn,35,0,3695
RTX3090,meta-llama/Llama-3.1-8B,up_proj,35,0,192195
RTX3090,meta-llama/Llama-3.1-8B,down_proj,35,0,201905
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,35,0,27096
RTX3090,meta-llama/Llama-3.1-8B,lm_head,35,0,1251175
RTX3090,meta-llama/Llama-3.1-8B,embedding,36,0,4172
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,36,0,26940
RTX3090,meta-llama/Llama-3.1-8B,q_proj,36,0,67741
RTX3090,meta-llama/Llama-3.1-8B,k_proj,36,0,17372
RTX3090,meta-llama/Llama-3.1-8B,v_proj,36,0,16499
RTX3090,meta-llama/Llama-3.1-8B,rope,36,0,32588
RTX3090,meta-llama/Llama-3.1-8B,attn,36,0,6917
RTX3090,meta-llama/Llama-3.1-8B,o_proj,36,0,67444
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,36,0,27354
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,36,0,188911
RTX3090,meta-llama/Llama-3.1-8B,act_fn,36,0,3732
RTX3090,meta-llama/Llama-3.1-8B,up_proj,36,0,192922
RTX3090,meta-llama/Llama-3.1-8B,down_proj,36,0,201924
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,36,0,27201
RTX3090,meta-llama/Llama-3.1-8B,lm_head,36,0,1252963
RTX3090,meta-llama/Llama-3.1-8B,embedding,37,0,4253
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,37,0,27003
RTX3090,meta-llama/Llama-3.1-8B,q_proj,37,0,67872
RTX3090,meta-llama/Llama-3.1-8B,k_proj,37,0,17377
RTX3090,meta-llama/Llama-3.1-8B,v_proj,37,0,16767
RTX3090,meta-llama/Llama-3.1-8B,rope,37,0,32223
RTX3090,meta-llama/Llama-3.1-8B,attn,37,0,6985
RTX3090,meta-llama/Llama-3.1-8B,o_proj,37,0,67549
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,37,0,27407
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,37,0,188927
RTX3090,meta-llama/Llama-3.1-8B,act_fn,37,0,3759
RTX3090,meta-llama/Llama-3.1-8B,up_proj,37,0,189805
RTX3090,meta-llama/Llama-3.1-8B,down_proj,37,0,201222
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,37,0,27245
RTX3090,meta-llama/Llama-3.1-8B,lm_head,37,0,1253120
RTX3090,meta-llama/Llama-3.1-8B,embedding,38,0,3823
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,38,0,23966
RTX3090,meta-llama/Llama-3.1-8B,q_proj,38,0,61076
RTX3090,meta-llama/Llama-3.1-8B,k_proj,38,0,16726
RTX3090,meta-llama/Llama-3.1-8B,v_proj,38,0,16002
RTX3090,meta-llama/Llama-3.1-8B,rope,38,0,28815
RTX3090,meta-llama/Llama-3.1-8B,attn,38,0,6178
RTX3090,meta-llama/Llama-3.1-8B,o_proj,38,0,60799
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,38,0,24395
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,38,0,181093
RTX3090,meta-llama/Llama-3.1-8B,act_fn,38,0,3436
RTX3090,meta-llama/Llama-3.1-8B,up_proj,38,0,179921
RTX3090,meta-llama/Llama-3.1-8B,down_proj,38,0,183353
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,38,0,24231
RTX3090,meta-llama/Llama-3.1-8B,lm_head,38,0,1240382
RTX3090,meta-llama/Llama-3.1-8B,embedding,39,0,4331
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,39,0,26963
RTX3090,meta-llama/Llama-3.1-8B,q_proj,39,0,67898
RTX3090,meta-llama/Llama-3.1-8B,k_proj,39,0,17443
RTX3090,meta-llama/Llama-3.1-8B,v_proj,39,0,16896
RTX3090,meta-llama/Llama-3.1-8B,rope,39,0,32264
RTX3090,meta-llama/Llama-3.1-8B,attn,39,0,7031
RTX3090,meta-llama/Llama-3.1-8B,o_proj,39,0,67710
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,39,0,27438
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,39,0,189288
RTX3090,meta-llama/Llama-3.1-8B,act_fn,39,0,3793
RTX3090,meta-llama/Llama-3.1-8B,up_proj,39,0,189667
RTX3090,meta-llama/Llama-3.1-8B,down_proj,39,0,201108
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,39,0,27285
RTX3090,meta-llama/Llama-3.1-8B,lm_head,39,0,1253580
RTX3090,meta-llama/Llama-3.1-8B,embedding,40,0,4280
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,40,0,26866
RTX3090,meta-llama/Llama-3.1-8B,q_proj,40,0,67798
RTX3090,meta-llama/Llama-3.1-8B,k_proj,40,0,17450
RTX3090,meta-llama/Llama-3.1-8B,v_proj,40,0,16839
RTX3090,meta-llama/Llama-3.1-8B,rope,40,0,32680
RTX3090,meta-llama/Llama-3.1-8B,attn,40,0,6969
RTX3090,meta-llama/Llama-3.1-8B,o_proj,40,0,67585
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,40,0,27286
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,40,0,167797
RTX3090,meta-llama/Llama-3.1-8B,act_fn,40,0,3652
RTX3090,meta-llama/Llama-3.1-8B,up_proj,40,0,168609
RTX3090,meta-llama/Llama-3.1-8B,down_proj,40,0,201682
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,40,0,27199
RTX3090,meta-llama/Llama-3.1-8B,lm_head,40,0,1255793
RTX3090,meta-llama/Llama-3.1-8B,embedding,41,0,4211
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,41,0,26436
RTX3090,meta-llama/Llama-3.1-8B,q_proj,41,0,67063
RTX3090,meta-llama/Llama-3.1-8B,k_proj,41,0,17430
RTX3090,meta-llama/Llama-3.1-8B,v_proj,41,0,16684
RTX3090,meta-llama/Llama-3.1-8B,rope,41,0,31731
RTX3090,meta-llama/Llama-3.1-8B,attn,41,0,6908
RTX3090,meta-llama/Llama-3.1-8B,o_proj,41,0,66821
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,41,0,27084
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,41,0,166817
RTX3090,meta-llama/Llama-3.1-8B,act_fn,41,0,3572
RTX3090,meta-llama/Llama-3.1-8B,up_proj,41,0,168018
RTX3090,meta-llama/Llama-3.1-8B,down_proj,41,0,199624
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,41,0,26961
RTX3090,meta-llama/Llama-3.1-8B,lm_head,41,0,1253230
RTX3090,meta-llama/Llama-3.1-8B,embedding,42,0,4686
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,42,0,27263
RTX3090,meta-llama/Llama-3.1-8B,q_proj,42,0,67818
RTX3090,meta-llama/Llama-3.1-8B,k_proj,42,0,17608
RTX3090,meta-llama/Llama-3.1-8B,v_proj,42,0,16917
RTX3090,meta-llama/Llama-3.1-8B,rope,42,0,33014
RTX3090,meta-llama/Llama-3.1-8B,attn,42,0,7058
RTX3090,meta-llama/Llama-3.1-8B,o_proj,42,0,67832
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,42,0,27710
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,42,0,168292
RTX3090,meta-llama/Llama-3.1-8B,act_fn,42,0,3678
RTX3090,meta-llama/Llama-3.1-8B,up_proj,42,0,168507
RTX3090,meta-llama/Llama-3.1-8B,down_proj,42,0,202901
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,42,0,27544
RTX3090,meta-llama/Llama-3.1-8B,lm_head,42,0,1255674
RTX3090,meta-llama/Llama-3.1-8B,embedding,43,0,4261
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,43,0,24272
RTX3090,meta-llama/Llama-3.1-8B,q_proj,43,0,61867
RTX3090,meta-llama/Llama-3.1-8B,k_proj,43,0,17128
RTX3090,meta-llama/Llama-3.1-8B,v_proj,43,0,16099
RTX3090,meta-llama/Llama-3.1-8B,rope,43,0,29533
RTX3090,meta-llama/Llama-3.1-8B,attn,43,0,6326
RTX3090,meta-llama/Llama-3.1-8B,o_proj,43,0,61551
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,43,0,25040
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,43,0,166435
RTX3090,meta-llama/Llama-3.1-8B,act_fn,43,0,3322
RTX3090,meta-llama/Llama-3.1-8B,up_proj,43,0,168938
RTX3090,meta-llama/Llama-3.1-8B,down_proj,43,0,186837
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,43,0,24832
RTX3090,meta-llama/Llama-3.1-8B,lm_head,43,0,1243725
RTX3090,meta-llama/Llama-3.1-8B,embedding,44,0,4666
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,44,0,27079
RTX3090,meta-llama/Llama-3.1-8B,q_proj,44,0,68169
RTX3090,meta-llama/Llama-3.1-8B,k_proj,44,0,17748
RTX3090,meta-llama/Llama-3.1-8B,v_proj,44,0,16889
RTX3090,meta-llama/Llama-3.1-8B,rope,44,0,33294
RTX3090,meta-llama/Llama-3.1-8B,attn,44,0,7108
RTX3090,meta-llama/Llama-3.1-8B,o_proj,44,0,67952
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,44,0,27982
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,44,0,168262
RTX3090,meta-llama/Llama-3.1-8B,act_fn,44,0,3748
RTX3090,meta-llama/Llama-3.1-8B,up_proj,44,0,169561
RTX3090,meta-llama/Llama-3.1-8B,down_proj,44,0,203437
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,44,0,27717
RTX3090,meta-llama/Llama-3.1-8B,lm_head,44,0,1257221
RTX3090,meta-llama/Llama-3.1-8B,embedding,45,0,4661
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,45,0,27092
RTX3090,meta-llama/Llama-3.1-8B,q_proj,45,0,68172
RTX3090,meta-llama/Llama-3.1-8B,k_proj,45,0,17826
RTX3090,meta-llama/Llama-3.1-8B,v_proj,45,0,16991
RTX3090,meta-llama/Llama-3.1-8B,rope,45,0,32938
RTX3090,meta-llama/Llama-3.1-8B,attn,45,0,7097
RTX3090,meta-llama/Llama-3.1-8B,o_proj,45,0,68216
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,45,0,28007
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,45,0,168345
RTX3090,meta-llama/Llama-3.1-8B,act_fn,45,0,3766
RTX3090,meta-llama/Llama-3.1-8B,up_proj,45,0,168664
RTX3090,meta-llama/Llama-3.1-8B,down_proj,45,0,203493
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,45,0,27831
RTX3090,meta-llama/Llama-3.1-8B,lm_head,45,0,1257625
RTX3090,meta-llama/Llama-3.1-8B,embedding,46,0,4692
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,46,0,27239
RTX3090,meta-llama/Llama-3.1-8B,q_proj,46,0,68248
RTX3090,meta-llama/Llama-3.1-8B,k_proj,46,0,17789
RTX3090,meta-llama/Llama-3.1-8B,v_proj,46,0,17044
RTX3090,meta-llama/Llama-3.1-8B,rope,46,0,33302
RTX3090,meta-llama/Llama-3.1-8B,attn,46,0,7120
RTX3090,meta-llama/Llama-3.1-8B,o_proj,46,0,68122
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,46,0,28122
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,46,0,168201
RTX3090,meta-llama/Llama-3.1-8B,act_fn,46,0,3757
RTX3090,meta-llama/Llama-3.1-8B,up_proj,46,0,168553
RTX3090,meta-llama/Llama-3.1-8B,down_proj,46,0,202997
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,46,0,27880
RTX3090,meta-llama/Llama-3.1-8B,lm_head,46,0,1258223
RTX3090,meta-llama/Llama-3.1-8B,embedding,47,0,4819
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,47,0,27492
RTX3090,meta-llama/Llama-3.1-8B,q_proj,47,0,68459
RTX3090,meta-llama/Llama-3.1-8B,k_proj,47,0,17841
RTX3090,meta-llama/Llama-3.1-8B,v_proj,47,0,16971
RTX3090,meta-llama/Llama-3.1-8B,rope,47,0,33268
RTX3090,meta-llama/Llama-3.1-8B,attn,47,0,7180
RTX3090,meta-llama/Llama-3.1-8B,o_proj,47,0,68203
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,47,0,28109
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,47,0,168726
RTX3090,meta-llama/Llama-3.1-8B,act_fn,47,0,3799
RTX3090,meta-llama/Llama-3.1-8B,up_proj,47,0,168717
RTX3090,meta-llama/Llama-3.1-8B,down_proj,47,0,203637
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,47,0,27857
RTX3090,meta-llama/Llama-3.1-8B,lm_head,47,0,1259779
RTX3090,meta-llama/Llama-3.1-8B,embedding,48,0,4888
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,48,0,27259
RTX3090,meta-llama/Llama-3.1-8B,q_proj,48,0,68437
RTX3090,meta-llama/Llama-3.1-8B,k_proj,48,0,17892
RTX3090,meta-llama/Llama-3.1-8B,v_proj,48,0,17067
RTX3090,meta-llama/Llama-3.1-8B,rope,48,0,33685
RTX3090,meta-llama/Llama-3.1-8B,attn,48,0,7178
RTX3090,meta-llama/Llama-3.1-8B,o_proj,48,0,68313
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,48,0,27943
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,48,0,168184
RTX3090,meta-llama/Llama-3.1-8B,act_fn,48,0,3921
RTX3090,meta-llama/Llama-3.1-8B,up_proj,48,0,168904
RTX3090,meta-llama/Llama-3.1-8B,down_proj,48,0,203827
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,48,0,27621
RTX3090,meta-llama/Llama-3.1-8B,lm_head,48,0,1261413
RTX3090,meta-llama/Llama-3.1-8B,embedding,49,0,4426
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,49,0,24310
RTX3090,meta-llama/Llama-3.1-8B,q_proj,49,0,62499
RTX3090,meta-llama/Llama-3.1-8B,k_proj,49,0,17294
RTX3090,meta-llama/Llama-3.1-8B,v_proj,49,0,16484
RTX3090,meta-llama/Llama-3.1-8B,rope,49,0,29684
RTX3090,meta-llama/Llama-3.1-8B,attn,49,0,6381
RTX3090,meta-llama/Llama-3.1-8B,o_proj,49,0,62114
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,49,0,25205
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,49,0,166579
RTX3090,meta-llama/Llama-3.1-8B,act_fn,49,0,3454
RTX3090,meta-llama/Llama-3.1-8B,up_proj,49,0,169048
RTX3090,meta-llama/Llama-3.1-8B,down_proj,49,0,187318
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,49,0,24998
RTX3090,meta-llama/Llama-3.1-8B,lm_head,49,0,1248152
RTX3090,meta-llama/Llama-3.1-8B,embedding,50,0,4900
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,50,0,27381
RTX3090,meta-llama/Llama-3.1-8B,q_proj,50,0,68983
RTX3090,meta-llama/Llama-3.1-8B,k_proj,50,0,17940
RTX3090,meta-llama/Llama-3.1-8B,v_proj,50,0,17169
RTX3090,meta-llama/Llama-3.1-8B,rope,50,0,33529
RTX3090,meta-llama/Llama-3.1-8B,attn,50,0,7191
RTX3090,meta-llama/Llama-3.1-8B,o_proj,50,0,68841
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,50,0,28291
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,50,0,168217
RTX3090,meta-llama/Llama-3.1-8B,act_fn,50,0,3947
RTX3090,meta-llama/Llama-3.1-8B,up_proj,50,0,169146
RTX3090,meta-llama/Llama-3.1-8B,down_proj,50,0,204499
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,50,0,28202
RTX3090,meta-llama/Llama-3.1-8B,lm_head,50,0,1266623
RTX3090,meta-llama/Llama-3.1-8B,embedding,51,0,4951
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,51,0,27526
RTX3090,meta-llama/Llama-3.1-8B,q_proj,51,0,69054
RTX3090,meta-llama/Llama-3.1-8B,k_proj,51,0,17932
RTX3090,meta-llama/Llama-3.1-8B,v_proj,51,0,17169
RTX3090,meta-llama/Llama-3.1-8B,rope,51,0,33455
RTX3090,meta-llama/Llama-3.1-8B,attn,51,0,7239
RTX3090,meta-llama/Llama-3.1-8B,o_proj,51,0,68864
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,51,0,28363
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,51,0,168213
RTX3090,meta-llama/Llama-3.1-8B,act_fn,51,0,3948
RTX3090,meta-llama/Llama-3.1-8B,up_proj,51,0,168830
RTX3090,meta-llama/Llama-3.1-8B,down_proj,51,0,204454
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,51,0,28258
RTX3090,meta-llama/Llama-3.1-8B,lm_head,51,0,1269894
RTX3090,meta-llama/Llama-3.1-8B,embedding,52,0,4690
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,52,0,26098
RTX3090,meta-llama/Llama-3.1-8B,q_proj,52,0,64795
RTX3090,meta-llama/Llama-3.1-8B,k_proj,52,0,17594
RTX3090,meta-llama/Llama-3.1-8B,v_proj,52,0,16659
RTX3090,meta-llama/Llama-3.1-8B,rope,52,0,31782
RTX3090,meta-llama/Llama-3.1-8B,attn,52,0,6745
RTX3090,meta-llama/Llama-3.1-8B,o_proj,52,0,64816
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,52,0,26609
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,52,0,166332
RTX3090,meta-llama/Llama-3.1-8B,act_fn,52,0,3697
RTX3090,meta-llama/Llama-3.1-8B,up_proj,52,0,169622
RTX3090,meta-llama/Llama-3.1-8B,down_proj,52,0,193470
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,52,0,26243
RTX3090,meta-llama/Llama-3.1-8B,lm_head,52,0,1253630
RTX3090,meta-llama/Llama-3.1-8B,embedding,53,0,5045
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,53,0,28081
RTX3090,meta-llama/Llama-3.1-8B,q_proj,53,0,69062
RTX3090,meta-llama/Llama-3.1-8B,k_proj,53,0,17979
RTX3090,meta-llama/Llama-3.1-8B,v_proj,53,0,17254
RTX3090,meta-llama/Llama-3.1-8B,rope,53,0,33643
RTX3090,meta-llama/Llama-3.1-8B,attn,53,0,7292
RTX3090,meta-llama/Llama-3.1-8B,o_proj,53,0,69134
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,53,0,28657
